Classification Method,Accuracy,Recall,Precision,F1 Score,Accuracy_std,Recall_std,Precision_std,F1_std,error,Transfer Learning Method
HistGradientBoostingClassifier,0.8688333333333332,0.8903333333333332,0.8662375760361704,0.8723793914100965,0.10524059736305821,0.11832582135780846,0.11795736524132695,0.0976867901792793,,efficientnet_b5
GradientBoostingClassifier,0.8665,0.8956666666666667,0.8574973048128269,0.8710996354764854,0.10890477491827437,0.1187813116613889,0.11819215562752179,0.10117025320638313,,efficientnet_b5
ExtraTreesClassifier,0.8640000000000001,0.8896666666666666,0.8602531044354617,0.8687710089972868,0.10506664551607232,0.1127282868967087,0.11867828345248777,0.09493526105081963,,efficientnet_b5
MLPClassifier,0.8638333333333333,0.8903333333333334,0.8621199058592299,0.8683790601617833,0.11253406891544741,0.12772757467881918,0.127130008728703,0.1030178186253806,,efficientnet_b5
RandomForestClassifier,0.8613333333333333,0.8823333333333334,0.8602726476239736,0.8652815280812621,0.10713387263917361,0.1172276986609109,0.12108533734291554,0.0984538385473816,,efficientnet_b5
NearestCentroid,0.8445,0.8976666666666666,0.8248454357267552,0.8549519958227669,0.10090713552569017,0.09357171937432092,0.117301522042598,0.08715900907730846,,efficientnet_b5
GaussianNB,0.8445,0.8966666666666667,0.8274930445693016,0.8555494756170121,0.10845390726018128,0.09462205521617746,0.12505222099108831,0.09213424460205344,,efficientnet_b5
BaggingClassifier,0.8393333333333333,0.8403333333333333,0.8495683041375603,0.8399948604953155,0.09733447487915062,0.10951864377051668,0.11524049977083534,0.09321459831238293,,efficientnet_b5
AdaBoostClassifier,0.8388333333333333,0.8633333333333333,0.8381256405021018,0.8453177841751843,0.10883741697290199,0.10178408519999577,0.12513227342811217,0.09575728134794978,,efficientnet_b5
BernoulliNB,0.8375,0.8853333333333332,0.8209211971793161,0.8472974375437079,0.09932899878685983,0.09332380903785129,0.11590286988536286,0.08651416772082329,,efficientnet_b5
LogisticRegression,0.8361666666666666,0.8606666666666666,0.8359578658969303,0.8417314246900061,0.10765957148964199,0.11418114263455821,0.12847432257885513,0.09842256868661158,,efficientnet_b5
KNeighborsClassifier,0.8305,0.9199999999999999,0.798420903067612,0.8493351259584052,0.10621793633845462,0.0732120208708925,0.12338886864510046,0.08329922877561781,,efficientnet_b5
PassiveAggressiveClassifier,0.8265,0.8573333333333333,0.8234023699074597,0.8337100159843699,0.09628213749185258,0.0989141041510259,0.119658506087521,0.0850000564555055,,efficientnet_b5
Perceptron,0.8198333333333334,0.8343333333333334,0.8288154869733818,0.8245756036138033,0.10195709882102374,0.1034842983258813,0.12645139684061046,0.08958107109809722,,efficientnet_b5
LinearSVC,0.8193333333333334,0.841,0.8215335443439905,0.8243156920851389,0.09537994198642258,0.10830050784737809,0.11982636044071453,0.08766866358359462,,efficientnet_b5
SGDClassifier,0.8161666666666667,0.7769999999999999,0.8610967340232559,0.8091768015030432,0.10354829790971938,0.11916794871105234,0.13795320533243804,0.10328509091853807,,efficientnet_b5
RidgeClassifierCV,0.7786666666666667,0.7996666666666667,0.7746170780588073,0.7826806146585814,0.0744938476206816,0.09633794683301074,0.08312231007321969,0.07021549769671184,,efficientnet_b5
DecisionTreeClassifier,0.7698333333333334,0.7913333333333334,0.7698884247040232,0.7766023431276149,0.08975104456216652,0.08142071808411744,0.10460144879118675,0.0780757107439872,,efficientnet_b5
ExtraTreeClassifier,0.7146666666666667,0.7226666666666667,0.7168623328295913,0.716931910887782,0.09005183692370375,0.0986103442849684,0.09562777806460825,0.0859112718265813,,efficientnet_b5
RidgeClassifier,0.6880000000000001,0.7196666666666668,0.677938305549845,0.696038239465131,0.05878775382679628,0.08922443611477744,0.05486343089285926,0.06170303285851758,,efficientnet_b5
LinearDiscriminantAnalysis,0.6406666666666666,0.6583333333333333,0.6388815618372905,0.6465975124986638,0.0558629274802768,0.06652067347825033,0.059491232009245124,0.05341716928987585,,efficientnet_b5
QuadraticDiscriminantAnalysis,0.0,0.0,0.0,0.0,,,,,"The covariance matrix of class 0 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 0 has 900 samples and 2048 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",efficientnet_b5
SVC,0.8858333333333333,0.9166666666666666,0.8820849309828039,0.8927739661748463,0.1254641383025444,0.11509416434670641,0.13939194376962127,0.1097094803563146,,efficientnet_b6
LogisticRegressionCV,0.8795,0.9086666666666666,0.8730520947181265,0.8842815264295518,0.1183944677761592,0.12615863030328128,0.1296231395350321,0.10898241059189796,,efficientnet_b6
NuSVC,0.8776666666666666,0.9003333333333334,0.8795705084227841,0.883643515126989,0.1264673871003904,0.11727886993543778,0.14116245108084158,0.11171695389042724,,efficientnet_b6
HistGradientBoostingClassifier,0.8768333333333335,0.9083333333333332,0.8727839578601087,0.8837857721795901,0.12399025499342005,0.11621101496846155,0.13709255068741297,0.1084635372306373,,efficientnet_b6
ExtraTreesClassifier,0.8763333333333334,0.8996666666666666,0.8758407700954756,0.8815585113460314,0.12513059844285354,0.12275042430340787,0.13913214385596404,0.11282909231533149,,efficientnet_b6
GradientBoostingClassifier,0.8748333333333334,0.9003333333333334,0.8744147923701332,0.8808123999679532,0.12339739327338589,0.11804377719021586,0.13801902518042847,0.10945301288877371,,efficientnet_b6
MLPClassifier,0.8721666666666668,0.9013333333333333,0.8666987918681974,0.8784393635678075,0.1166644047399777,0.1122021984336017,0.13084531494731858,0.10445602511401532,,efficientnet_b6
RandomForestClassifier,0.8653333333333334,0.8953333333333333,0.8635093253543431,0.8719523140066243,0.12502399769644226,0.12418802948217941,0.14158502203739534,0.11082266111188428,,efficientnet_b6
GaussianNB,0.8646666666666667,0.8853333333333335,0.867958447276002,0.870216882846135,0.12379149136080933,0.11836102962264788,0.14049782446889206,0.10997971119990951,,efficientnet_b6
NearestCentroid,0.8611666666666666,0.8870000000000001,0.861944480610072,0.8677123194703495,0.12139021102763324,0.11567627241573786,0.14082928318599305,0.10722296084266075,,efficientnet_b6
BernoulliNB,0.8601666666666666,0.884,0.860844471144232,0.8656484442947268,0.12003575856107765,0.12167168939404105,0.13875039620945268,0.10844724049656766,,efficientnet_b6
KNeighborsClassifier,0.849,0.9166666666666666,0.8237187885122568,0.8623237225496506,0.1076522178127325,0.09011104260855048,0.1247770784356505,0.09038397040022957,,efficientnet_b6
AdaBoostClassifier,0.8468333333333333,0.875,0.8449034637855816,0.8516045557917403,0.10214491339921598,0.12109913294487289,0.12031447012835332,0.09406681308838892,,efficientnet_b6
LogisticRegression,0.8356666666666668,0.8393333333333335,0.8464006897419798,0.8384377334389074,0.09700859068488042,0.09057593499379402,0.12003836071928768,0.08805096625615826,,efficientnet_b6
BaggingClassifier,0.8348333333333333,0.8166666666666667,0.8625234568932605,0.8298988308007548,0.1192906115333474,0.15093044755780724,0.13937322891989842,0.12134476488851174,,efficientnet_b6
Perceptron,0.8275,0.8276666666666668,0.8398270399971409,0.8296999137682606,0.08928185705953927,0.08038863933002804,0.1150466592569624,0.08070745288162935,,efficientnet_b6
SGDClassifier,0.825,0.78,0.8713733850783756,0.8169561992179413,0.09362157870918436,0.10686440005914039,0.12408521150747565,0.09428119653154347,,efficientnet_b6
PassiveAggressiveClassifier,0.8248333333333333,0.8266666666666668,0.8394128135362795,0.8273976887329146,0.09847292352046152,0.0953589709116732,0.12533951311130684,0.08875998063442435,,efficientnet_b6
LinearSVC,0.8164999999999999,0.8266666666666665,0.8253083641107217,0.8205360951728972,0.09914761721796445,0.09546378021707153,0.12358679617045801,0.08858148008124637,,efficientnet_b6
RidgeClassifierCV,0.7756666666666667,0.8003333333333333,0.7686795468681822,0.7818376590522306,0.08275868534480235,0.08262969603397236,0.08571642491373554,0.07425161919158467,,efficientnet_b6
DecisionTreeClassifier,0.7578333333333334,0.752,0.7730320248644059,0.7557520552163759,0.08794268967155065,0.114873843846195,0.10952106046420818,0.0850495424126416,,efficientnet_b6
ExtraTreeClassifier,0.737,0.7483333333333333,0.7431588946651734,0.7411205072562665,0.08792610533851707,0.08815705681717526,0.10064164854463686,0.07690031587694446,,efficientnet_b6
RidgeClassifier,0.7025,0.7350000000000001,0.6937691172839422,0.7117222586269916,0.05339709729938511,0.06606814663663571,0.05771126177860556,0.04931095628726166,,efficientnet_b6
LinearDiscriminantAnalysis,0.6881666666666666,0.7173333333333334,0.6813135561593915,0.6972384176512175,0.06206381124831657,0.06478682993736715,0.06371292772676199,0.055750124050628756,,efficientnet_b6
QuadraticDiscriminantAnalysis,0.0,0.0,0.0,0.0,,,,,"The covariance matrix of class 0 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 0 has 900 samples and 2304 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",efficientnet_b6
SVC,0.8711666666666666,0.8976666666666666,0.8666644170341439,0.8758989389793375,0.1254747650592208,0.1327742444904131,0.1373913233216505,0.11635189348600294,,efficientnet_b7
GradientBoostingClassifier,0.8655000000000002,0.8783333333333333,0.8713883482257614,0.8683034683058501,0.12762151072605277,0.1367905942185597,0.14080114620739978,0.11952701183077248,,efficientnet_b7
LogisticRegressionCV,0.8643333333333334,0.8893333333333333,0.8598440713873762,0.8682351724151843,0.12764142483274513,0.14136477637657835,0.13697616523000491,0.12070205564930088,,efficientnet_b7
NuSVC,0.8643333333333333,0.882,0.8666414455662247,0.8668564726858492,0.12244998979175128,0.14183088521193118,0.13638649494125252,0.11590442579243844,,efficientnet_b7
HistGradientBoostingClassifier,0.8616666666666667,0.8876666666666667,0.8596751882325748,0.8662335955573932,0.12114041439585717,0.13317532303946802,0.13380062148912017,0.11103940706251537,,efficientnet_b7
ExtraTreesClassifier,0.861,0.885,0.8574204609340474,0.8648164054136196,0.11995415791042843,0.1339589489358587,0.13178892973888254,0.11241603158414777,,efficientnet_b7
RandomForestClassifier,0.8593333333333334,0.8799999999999999,0.8586637880294908,0.8621006634381569,0.1205293878410296,0.1420563268566381,0.13456954493352322,0.11534681614583671,,efficientnet_b7
MLPClassifier,0.8564999999999999,0.8766666666666666,0.8554179966645948,0.8603974277077098,0.12029235220910763,0.12938315191708696,0.1349070441211247,0.1136793547382353,,efficientnet_b7
GaussianNB,0.8458333333333332,0.8783333333333333,0.8425347034036241,0.8530774117977981,0.12093214350756103,0.12233151678941938,0.1385437809767941,0.10747663645367457,,efficientnet_b7
NearestCentroid,0.8456666666666667,0.8703333333333333,0.8485208392436352,0.8519823890585458,0.12139741897311215,0.12146741675582522,0.13991155152978071,0.10702284500236693,,efficientnet_b7
BernoulliNB,0.845,0.8726666666666667,0.8442974921313965,0.8512141710734153,0.11933147112141038,0.12365543524919018,0.13679549717751635,0.10690564249170839,,efficientnet_b7
BaggingClassifier,0.8413333333333334,0.8403333333333333,0.8550733371260721,0.8416960203134553,0.12137133104650373,0.13299498737421148,0.13600991617913705,0.11637447466408228,,efficientnet_b7
KNeighborsClassifier,0.8393333333333333,0.9083333333333334,0.8151905477094118,0.853800809951309,0.10788419717456307,0.0864773573447601,0.12758199970654494,0.08973749200741772,,efficientnet_b7
AdaBoostClassifier,0.8338333333333333,0.8376666666666667,0.8418457604510469,0.8343713596668753,0.12676323073615103,0.14140603476042551,0.14140275212647407,0.1242253516941914,,efficientnet_b7
LogisticRegression,0.8318333333333333,0.8540000000000001,0.8301541494692097,0.8352290741191141,0.10549210081012385,0.12792185114357907,0.12068022379467509,0.10177074900817269,,efficientnet_b7
Perceptron,0.8191666666666666,0.828,0.8243980042131354,0.8209365630233965,0.09630463817144704,0.11240996397117117,0.11383563521298501,0.09356066483615198,,efficientnet_b7
PassiveAggressiveClassifier,0.8160000000000001,0.8396666666666667,0.8138540673022702,0.820092278546165,0.10329085148259744,0.12356239989036578,0.11786571819516148,0.09878723521884582,,efficientnet_b7
SGDClassifier,0.8126666666666669,0.7776666666666665,0.8551376255865877,0.8063071931135589,0.10389417693018217,0.11948082133408133,0.13473290596832543,0.10098839458955608,,efficientnet_b7
LinearSVC,0.8123333333333334,0.8363333333333334,0.8094559567539946,0.8169217247195266,0.10138540328863915,0.11756274920228771,0.11430696021948915,0.09577735199292638,,efficientnet_b7
DecisionTreeClassifier,0.7758333333333334,0.7766666666666666,0.7856017209240611,0.776894863006399,0.09428458693409718,0.09929753269845128,0.11101160142646199,0.08919476289123157,,efficientnet_b7
RidgeClassifierCV,0.7524999999999998,0.7936666666666666,0.7395774710207181,0.762236340721332,0.0884943501021393,0.1019526033671202,0.09792393315304265,0.08472865292266454,,efficientnet_b7
ExtraTreeClassifier,0.7425,0.744,0.7507230292204717,0.7424147672936676,0.07762892502154078,0.10170545708072895,0.09212562738465663,0.07527393921918259,,efficientnet_b7
LinearDiscriminantAnalysis,0.7265,0.7609999999999999,0.7131457196578067,0.7351632657972802,0.07162576352123584,0.083,0.0684832755099267,0.06992121740695248,,efficientnet_b7
RidgeClassifier,0.6808333333333333,0.7120000000000001,0.6749687881086547,0.6906572738120016,0.06911041889614039,0.076,0.0782807088324093,0.0650341052775526,,efficientnet_b7
QuadraticDiscriminantAnalysis,0.0,0.0,0.0,0.0,,,,,"The covariance matrix of class 0 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 0 has 900 samples and 2560 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",efficientnet_b7
SVC,0.8583333333333334,0.9123333333333333,0.8423964271807535,0.8688998167742084,0.10093727425155354,0.09410455178505803,0.1271797645200858,0.08580880144198684,,efficientnet_v2_l
GradientBoostingClassifier,0.8546666666666667,0.8960000000000001,0.8476866737819199,0.8641830561753319,0.10910698113930811,0.09871170143402452,0.13626183273818784,0.09442759594300212,,efficientnet_v2_l
LogisticRegressionCV,0.8543333333333333,0.8993333333333332,0.8440145984244862,0.8635480673218485,0.10591978096654091,0.10505871374299865,0.13048526947069408,0.09229798984331058,,efficientnet_v2_l
MLPClassifier,0.8543333333333333,0.8926666666666666,0.8493506972766651,0.8636898377813663,0.09826325186287428,0.08380930735902783,0.12909086864835148,0.08256728549268959,,efficientnet_v2_l
HistGradientBoostingClassifier,0.8498333333333333,0.8936666666666666,0.8414116567638217,0.8599933431003265,0.11100412905233151,0.09893263701462053,0.13709102240125995,0.09592850274353595,,efficientnet_v2_l
ExtraTreesClassifier,0.8489999999999999,0.893,0.8400417230341981,0.8596376993551772,0.10751278993682566,0.08672369918309528,0.13381963308198078,0.091275536455133,,efficientnet_v2_l
RandomForestClassifier,0.8433333333333334,0.8843333333333334,0.8361219966278423,0.8531488834246621,0.1076878204193337,0.09592879303594587,0.13525384112403335,0.0943582450017489,,efficientnet_v2_l
NuSVC,0.8428333333333333,0.9123333333333333,0.8221796673407693,0.8579305646340327,0.10329851563954505,0.0778609872357995,0.1336223326963175,0.08442245822303862,,efficientnet_v2_l
AdaBoostClassifier,0.8300000000000001,0.8663333333333332,0.8217587404993096,0.8389239011410368,0.10183319694480775,0.08771734910115178,0.12701940681186552,0.09225353373444327,,efficientnet_v2_l
BaggingClassifier,0.8293333333333333,0.8360000000000001,0.8437410996953364,0.8329295688148992,0.08683701207818395,0.08639444426582071,0.12694782813209593,0.07879090737854554,,efficientnet_v2_l
LogisticRegression,0.8201666666666666,0.8459999999999999,0.8163446696325242,0.8258727344092825,0.09292604586443998,0.09861034428496841,0.10835050021723136,0.08336934941674258,,efficientnet_v2_l
KNeighborsClassifier,0.8196666666666668,0.9473333333333335,0.773520041595239,0.8458310364087822,0.1049888883009372,0.055952360688952756,0.12279985957590688,0.07990000859469816,,efficientnet_v2_l
Perceptron,0.8163333333333334,0.8433333333333334,0.8205451630008174,0.8252636826066617,0.09555626614722869,0.07275529763071094,0.12418752921860762,0.0760273069947258,,efficientnet_v2_l
SGDClassifier,0.8038333333333332,0.764,0.8461537104053903,0.7970277858148128,0.09094274755764385,0.09697422337920525,0.1281102729623051,0.08866708837435455,,efficientnet_v2_l
PassiveAggressiveClassifier,0.7888333333333333,0.8136666666666666,0.7837081833010833,0.7937248500444063,0.08289903497628909,0.10247438704378768,0.09188652931964475,0.07738634564370717,,efficientnet_v2_l
RidgeClassifierCV,0.7846666666666666,0.8640000000000001,0.7517494587156017,0.8007346073726991,0.08608716512930366,0.09789790600416333,0.08359515829267028,0.07549582663374034,,efficientnet_v2_l
LinearSVC,0.7785,0.8046666666666666,0.7730569843704157,0.7840778095301201,0.08139563870380279,0.09917661014573952,0.0899052485498354,0.07537077220300376,,efficientnet_v2_l
DecisionTreeClassifier,0.755,0.7436666666666667,0.7736745029029637,0.7527873799336504,0.07385797181076666,0.08798295289429653,0.10481534159248052,0.07053361546107793,,efficientnet_v2_l
BernoulliNB,0.7405,0.7543333333333333,0.7541799588858412,0.7492874914188477,0.11477042301917335,0.07879720807236765,0.15004900086702025,0.10088939666292866,,efficientnet_v2_l
NearestCentroid,0.7350000000000001,0.8573333333333333,0.7139332031853135,0.7719709304073761,0.12204507364084796,0.04806939428229427,0.14513867756668825,0.09051169888247226,,efficientnet_v2_l
ExtraTreeClassifier,0.7321666666666666,0.7553333333333333,0.7354568084330324,0.7410194265351348,0.08693244503636141,0.06803920438492306,0.10723143543554624,0.07185175063933955,,efficientnet_v2_l
GaussianNB,0.7291666666666666,0.9460000000000001,0.6845847818175811,0.7868817570068554,0.13339009208583175,0.026532998322843174,0.14069773749126488,0.09219716871851519,,efficientnet_v2_l
RidgeClassifier,0.7274999999999999,0.8166666666666668,0.6932948335716882,0.7480528588507995,0.06600189391222042,0.09989994994993742,0.05429722569182294,0.0667202219204551,,efficientnet_v2_l
LinearDiscriminantAnalysis,0.6916666666666667,0.7776666666666666,0.6618770859234323,0.7138889682256667,0.07266360849833979,0.10662551289442877,0.05899954555777731,0.07620940691770652,,efficientnet_v2_l
QuadraticDiscriminantAnalysis,0.0,0.0,0.0,0.0,,,,,"The covariance matrix of class 0 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 0 has 900 samples and 1280 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",efficientnet_v2_l
ExtraTreesClassifier,0.8783333333333333,0.9013333333333333,0.8764841171015657,0.882643428069416,0.12001388808522676,0.12562908368155307,0.13282292998982118,0.11006958486468191,,efficientnet_v2_m
SVC,0.8763333333333334,0.9063333333333334,0.8702386337082512,0.8819944261430235,0.12344769472668707,0.12517055031702412,0.13570629386568403,0.1119906699019826,,efficientnet_v2_m
BernoulliNB,0.8758333333333332,0.9093333333333333,0.8656210869818887,0.8814534064301796,0.11851687643538365,0.12230017715986076,0.1312115608119963,0.10895992721226543,,efficientnet_v2_m
RandomForestClassifier,0.8751666666666666,0.901,0.8713827293105636,0.8803796961932431,0.1200982236893341,0.12020399327809372,0.13447989959672493,0.10961601065138482,,efficientnet_v2_m
NuSVC,0.8731666666666665,0.889,0.8759727856042051,0.8761845942823758,0.12182056476638087,0.1312592853858347,0.1342102031793095,0.11310480471919047,,efficientnet_v2_m
NearestCentroid,0.8728333333333333,0.9099999999999999,0.8608046329115769,0.8791546940707586,0.11739782791857777,0.12033287165193057,0.13024512161585505,0.10689302529503493,,efficientnet_v2_m
LogisticRegressionCV,0.8720000000000001,0.9063333333333332,0.8610926075298714,0.8778730937362335,0.12008746812219832,0.1234814426003627,0.13164977157428653,0.11028218010570413,,efficientnet_v2_m
GradientBoostingClassifier,0.8705,0.8966666666666667,0.8670715088834271,0.8760813689863323,0.11389578569903279,0.11186301146193645,0.1296026225707227,0.10237275552052544,,efficientnet_v2_m
HistGradientBoostingClassifier,0.869,0.9003333333333334,0.8632310941542272,0.8751032534733504,0.11173182178770737,0.11387566318870186,0.12782932488213708,0.0996589136055942,,efficientnet_v2_m
MLPClassifier,0.8681666666666666,0.9019999999999999,0.8586974548002086,0.87393658208448,0.11675579928494628,0.12359611644384301,0.12864086685048123,0.10636015799317616,,efficientnet_v2_m
GaussianNB,0.8611666666666669,0.917,0.8427661858605789,0.8717489187594201,0.11483575227253921,0.10686907878334127,0.1328331966714344,0.09900289977824656,,efficientnet_v2_m
KNeighborsClassifier,0.8511666666666666,0.898,0.8339419658566921,0.8598502745911425,0.1059115196756236,0.10457533169921097,0.11829252117207878,0.09340113427024092,,efficientnet_v2_m
BaggingClassifier,0.8466666666666667,0.845,0.8630179588905186,0.8475420817156412,0.113409288273345,0.1220040982918197,0.13506901956178455,0.10700337128913107,,efficientnet_v2_m
AdaBoostClassifier,0.8320000000000001,0.8393333333333333,0.8369473383743538,0.833507872033965,0.11491736161259533,0.12637510303325836,0.1290492488243736,0.11132996014260149,,efficientnet_v2_m
LogisticRegression,0.8198333333333334,0.8320000000000001,0.821590822280943,0.822133579253928,0.10477078155032857,0.11838918869558993,0.11579201961988045,0.10113322149460553,,efficientnet_v2_m
PassiveAggressiveClassifier,0.8071666666666667,0.8253333333333334,0.8049553503707763,0.8111318586232349,0.09979437191879444,0.10787029248129439,0.10899348227859698,0.09395196402402373,,efficientnet_v2_m
SGDClassifier,0.7994999999999999,0.7633333333333334,0.8383002252111377,0.7940309152605559,0.09727409727157582,0.09262828941527529,0.13080799722720313,0.09161895831895385,,efficientnet_v2_m
Perceptron,0.7991666666666666,0.8173333333333332,0.79938125047246,0.8039646526573161,0.10753100328122425,0.10989692140061673,0.11986192179234476,0.09932114367498093,,efficientnet_v2_m
LinearSVC,0.7971666666666666,0.8160000000000001,0.7945669048143011,0.8011743786536918,0.10064251917885735,0.11056219968868203,0.10725785270106143,0.09505124466094464,,efficientnet_v2_m
DecisionTreeClassifier,0.7755000000000001,0.7986666666666666,0.7722324699449877,0.7829040820214691,0.08701867615632865,0.06518691075157136,0.09779467508346648,0.07403656229383385,,efficientnet_v2_m
RidgeClassifierCV,0.7745,0.8116666666666665,0.7613664791060826,0.7826746683891171,0.09458990432387591,0.10436314802968848,0.09254273720856267,0.08687306409845626,,efficientnet_v2_m
ExtraTreeClassifier,0.7501666666666666,0.7610000000000001,0.7520693937846674,0.7531008985726201,0.095430166439479,0.1034842983258813,0.10323113231792518,0.09028497906097974,,efficientnet_v2_m
RidgeClassifier,0.7453333333333333,0.7743333333333334,0.734723700115226,0.7517205195689928,0.0865024084443125,0.104094508340578,0.08336841151548265,0.08424466985414651,,efficientnet_v2_m
LinearDiscriminantAnalysis,0.7398333333333332,0.7673333333333334,0.7289833713312565,0.7456449703484899,0.08452958062122395,0.10505871374299865,0.07950834684283495,0.0841929218531257,,efficientnet_v2_m
QuadraticDiscriminantAnalysis,0.0,0.0,0.0,0.0,,,,,"The covariance matrix of class 0 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 0 has 900 samples and 1280 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",efficientnet_v2_m
SVC,0.883,0.909,0.8811622297299009,0.8882417273995425,0.11439405578962569,0.11571084650973736,0.1310540926603199,0.10204961376898222,,efficientnet_v2_s
LogisticRegressionCV,0.881,0.914,0.8742477817662797,0.8872007316128823,0.11614215427655886,0.11663618649458665,0.13298141747951184,0.10380839894142198,,efficientnet_v2_s
HistGradientBoostingClassifier,0.8783333333333333,0.9096666666666666,0.8743022405982037,0.8847523998158813,0.1094988584415381,0.1078934659745436,0.13114156965885634,0.09620523788984012,,efficientnet_v2_s
GradientBoostingClassifier,0.8780000000000001,0.9030000000000001,0.8762638514488398,0.8830374902275354,0.10618851161966626,0.10844814429025516,0.12663255822608577,0.0949367860357193,,efficientnet_v2_s
RandomForestClassifier,0.8776666666666667,0.8993333333333334,0.8788520996294718,0.8820593430495244,0.10609272673782433,0.11149289962444543,0.1254668311093794,0.09467331999506015,,efficientnet_v2_s
ExtraTreesClassifier,0.8770000000000001,0.9006666666666666,0.876704172249892,0.8819587533477133,0.10909170454255447,0.11155267813907471,0.12744845751607953,0.0971006489912303,,efficientnet_v2_s
NuSVC,0.8751666666666666,0.8893333333333334,0.8820178713211501,0.8787374380583273,0.11153586867012784,0.11609191760554796,0.1298488140082805,0.1006006529813998,,efficientnet_v2_s
MLPClassifier,0.8746666666666666,0.905,0.8714191343362453,0.8806791158010349,0.10696261028976432,0.10984079387914128,0.12726930684986212,0.09377809447090674,,efficientnet_v2_s
BernoulliNB,0.8721666666666665,0.9103333333333332,0.862725868151735,0.8797053714248676,0.10156566020724393,0.09550392662084634,0.12130404814829857,0.08707507217108168,,efficientnet_v2_s
NearestCentroid,0.8711666666666666,0.907,0.8634540966051819,0.8786151906442636,0.10463707118735055,0.09675226095549394,0.12328532537939528,0.08959011269761512,,efficientnet_v2_s
AdaBoostClassifier,0.8574999999999999,0.8799999999999999,0.8570404164112568,0.862859283703259,0.10364000192975685,0.10305338422390597,0.12501887972843198,0.093996488189108,,efficientnet_v2_s
KNeighborsClassifier,0.857,0.9316666666666669,0.826103224097597,0.8707954175155995,0.10070253224224304,0.07757791782030073,0.12090408127048685,0.0836900096295022,,efficientnet_v2_s
GaussianNB,0.8556666666666667,0.917,0.8355629477945563,0.8678584527611584,0.10565194429509253,0.09033825324855467,0.1256524563894048,0.08688863525332124,,efficientnet_v2_s
BaggingClassifier,0.8538333333333332,0.8563333333333333,0.8657661441621544,0.8548820941689066,0.10316128149649946,0.11616511237601988,0.12462242474745129,0.09718177856428012,,efficientnet_v2_s
LogisticRegression,0.82,0.8450000000000001,0.8183552642816668,0.8257726584177814,0.09881801455200363,0.10442700800080407,0.11764913606663442,0.08998651453163384,,efficientnet_v2_s
Perceptron,0.8086666666666666,0.8233333333333335,0.8151182987758757,0.811855227453426,0.08418828105304602,0.1066770828247567,0.11291451254826355,0.07764989743948221,,efficientnet_v2_s
PassiveAggressiveClassifier,0.8018333333333333,0.8203333333333334,0.803596468728599,0.8061058334460697,0.09150728568443792,0.1043439824171316,0.11248942602163095,0.08544457941617527,,efficientnet_v2_s
LinearSVC,0.8008333333333333,0.8219999999999998,0.8015025181797221,0.8061091026552016,0.09442589687156804,0.10156771140475698,0.11451545898628453,0.08665290707860529,,efficientnet_v2_s
DecisionTreeClassifier,0.7988333333333333,0.8009999999999999,0.8116017953368942,0.8004754366819835,0.08738182495996141,0.09491575211733824,0.11172484592342546,0.07940597647660083,,efficientnet_v2_s
SGDClassifier,0.7985,0.753,0.844599368625144,0.7895741665604342,0.08975104456216654,0.1004041831797859,0.1268925950629815,0.08763341858107561,,efficientnet_v2_s
RidgeClassifierCV,0.7869999999999999,0.829,0.7722230288566582,0.7951899907461539,0.09279547402756237,0.11211155159036913,0.09404829704634524,0.0870526673231513,,efficientnet_v2_s
ExtraTreeClassifier,0.7603333333333333,0.7543333333333333,0.7763779449654363,0.7601939184901267,0.07675285010994708,0.0790506166958867,0.10506650222253125,0.0701798984163802,,efficientnet_v2_s
RidgeClassifier,0.752,0.7979999999999998,0.7364456662556036,0.7627060665966505,0.08090735442467514,0.0966229786334493,0.08562006455434099,0.07725197435916366,,efficientnet_v2_s
LinearDiscriminantAnalysis,0.7488333333333334,0.7899999999999999,0.7342943428039825,0.7576892874282846,0.08058484141987665,0.1053565375285274,0.08366292772590594,0.08129064296035474,,efficientnet_v2_s
QuadraticDiscriminantAnalysis,0.0,0.0,0.0,0.0,,,,,"The covariance matrix of class 0 is not full rank. When using `solver='svd'` the number of samples in each class should be more than the number of features, but class 0 has 900 samples and 1280 features. Try using `solver='eigen'` and setting the parameter `shrinkage` for regularization.",efficientnet_v2_s
LogisticRegressionCV,0.8855000000000001,0.916,0.8805556640222598,0.8910729947003089,0.11444321736127484,0.11740528097151337,0.1296740032589501,0.10198143961648468,,resnet101
SVC,0.883,0.9109999999999999,0.8799141093952787,0.8880526261857558,0.11754148203932091,0.1237295437638077,0.13218652538101058,0.10571497988354199,,resnet101
NuSVC,0.8825,0.9040000000000001,0.8831592423671207,0.8867828705950407,0.11965053280282542,0.12403225386970923,0.13315976300431304,0.10823190147881341,,resnet101
